address,postal,city,lat,lon
162 Queens Quay E,M5A 1B4,Toronto,43.6447338,-79.367818
78 Tyrrel Ave,M6G 2G4,Toronto,43.6781758,-79.4254326
38 Bocastle Ave,M4N 2S4,Toronto,43.7338648,-79.4025011
45 Christie St,M6G 3B1,Toronto,43.6652063,-79.418925
114 Oakcrest Ave,M4C 1B7,Toronto,43.6843517,-79.30796699999999
1311 Dufferin St,M6H 4C2,Toronto,43.6681019,-79.4386825
133 Emerson Ave,M6H 3T2,Toronto,43.66328439999999,-79.4423252
1734 St Clair Ave W,M6N 1J3,Toronto,43.6744264,-79.4602663
16 Monteith St,M4Y 1K7,Toronto,43.6670788,-79.38064159999999
468 Hillsdale Ave E,M4S 1V2,Toronto,43.7063985,-79.3838803
78 Tarragona Blvd,M6N 5C4,Toronto,43.6717457,-79.4750356
52 Annette St,M6P 1N4,Toronto,43.6638548,-79.461381
144 Simpson Ave,M4K 1A3,Toronto,43.6678911,-79.34613759999999
271 St Clements Ave,M4R 1H3,Toronto,43.7108285,-79.4078552
5 Glen Edyth Pl,M4V 2W2,Toronto,43.6796806,-79.4054225
1962A Queen St E,M4L 1H8,Toronto,43.66988629999999,-79.30207349999999
2052 St Clair Ave W,M6N 5B9,Toronto,43.671787,-79.4720902
278 Pape Ave,M4M 2W5,Toronto,43.6661945,-79.3398605
310 Danforth Ave,M4K 1N6,Toronto,43.6775157,-79.3537281
93 Neville Park Blvd,M4E 3P7,Toronto,43.6744718,-79.28187319999999
195 Wellesley St E,M4X 1E9,Toronto,43.66707539999999,-79.3741369
2157 Danforth Ave,M4C 1K2,Toronto,43.6859955,-79.3109034
2 Buller Ave,M4L 1C1,Toronto,43.6668087,-79.3041731
19 Montrose Ave,M6J 2T6,Toronto,43.6511402,-79.4160173
5 Westminster Ave,M6R 1N3,Toronto,43.6479835,-79.44443520000002
158 Melrose Ave,M5M 1Y7,Toronto,43.7315969,-79.4114929
46 Melville Ave,M6G 1Y2,Toronto,43.6704709,-79.4233771
76 St David St,M5A 3H6,Toronto,43.65904159999999,-79.3621921
945 St Clarens Ave,M6H 3X8,Toronto,43.6720784,-79.4472045
15 Cheltenham Ave,M4N 1P6,Toronto,43.7247691,-79.3929298
31 Lower Simcoe St,M5J 3A6,Toronto,43.64182290000001,-79.3835201
65 Bellefair Ave,M4L 3T7,Toronto,43.6725316,-79.30058199999999
185 Ronan Ave,M4N 2Y5,Toronto,43.7316574,-79.3956102
540 Russell Hill Rd,M5P 2T3,Toronto,43.7028802,-79.41574399999999
12 Monteith St,M4Y 1K7,Toronto,43.667052,-79.38075160000001
29 Gloucester St,M4Y 1L8,Toronto,43.666717,-79.383878
45 Lola Rd,M5P 1E5,Toronto,43.7013013,-79.3990367
1002 Logan Ave,M4K 3E5,Toronto,43.6811909,-79.35084599999999
10 Audley Ave,M4M 1P6,Toronto,43.6653234,-79.3382623
185 Glenmount Park Rd,M4E 2N3,Toronto,43.6822572,-79.3055055
17 Worthington Cres,M6S 3P5,Toronto,43.6417175,-79.4780219
296 Broadview Ave,M4M 2G7,Toronto,43.6638533,-79.3522694
755 Mount Pleasant Rd,M4S 2N4,Toronto,43.7076809,-79.3894179
121 Kingston Rd,M4L 1T2,Toronto,43.6694195,-79.3110962
227 Augusta Ave,M5T 2L4,Toronto,43.6544288,-79.4018304
699 Lansdowne Ave,M6H 3Y9,Toronto,43.6593361,-79.4428197
487 Davenport Rd,M4V 1B7,Toronto,43.6778111,-79.4061402
366 Concord Ave,M6H 2P8,Toronto,43.664017,-79.4280046
276 Runnymede Rd,M6S 2Y6,Toronto,43.6519656,-79.4769141
713 Dufferin St,M6K 2B6,Toronto,43.6518945,-79.432114
226 Jones Ave,M4M 3A3,Toronto,43.6689138,-79.3355911
1788 Dufferin St,M6E 3P4,Toronto,43.6805544,-79.4444022
508 Shuter St,M5A 1X8,Toronto,43.6592813,-79.3581602
1013 St Clarens Ave,M6H 3X8,Toronto,43.6739014,-79.4480659
20 Roblocke Ave,M6G 3R7,Toronto,43.6635263,-79.4247291
380 Keele St,M6P 2K8,Toronto,43.6656931,-79.4648032
50 Gould St,M5B 1X8,Toronto,43.6584637,-79.3792071
505 Manning Ave,M6G 2V8,Toronto,43.6598596,-79.414099
23 Woodfield Rd,M4L 2W4,Toronto,43.6643883,-79.3206226
6 Kimberley Ave,M4E 2Z2,Toronto,43.68128069999999,-79.2977973
107 Eastbourne Ave,M5P 2G4,Toronto,43.7026365,-79.4034136
368 Woburn Ave,M5M 1L2,Toronto,43.7261246,-79.4148625
688 Milverton Blvd,M4C 1X9,Toronto,43.6888399,-79.3153377
53 Boon Ave,M6E 3Z2,Toronto,43.6785548,-79.4465022
161R Elmer Ave,M4L 3S2,Toronto,43.6756164,-79.3051321
1194 Davenport Rd,M6H 2G8,Toronto,43.6747342,-79.43291280000001
18 Enderby Rd,M4E 2S3,Toronto,43.6824741,-79.3011472
58 Osborne Ave,M4E 3B2,Toronto,43.6833874,-79.2970598
47 Elmer Ave,M4L 3R6,Toronto,43.6711721,-79.3040225
63 Balmoral Ave,M4V 1J5,Toronto,43.6851078,-79.39590419999999
81 Emerson Ave,M6H 3S7,Toronto,43.6614623,-79.4415669
230 Waverley Rd,M4L 3T3,Toronto,43.6737282,-79.30278799999999
1024 Logan Ave,M4K 3E5,Toronto,43.6817942,-79.35111429999999
101 Ardwold Gt,M5R 2W1,Toronto,43.6808684,-79.408925
6 Armstrong Ave,M6H 1V8,Toronto,43.6648207,-79.4381909
1989 Davenport Rd,M6N 1C5,Toronto,43.6699052,-79.4573139
33 Mountalan Ave,M4J 1H3,Toronto,43.6788617,-79.3298772
24 Winona Dr,M6G 3S6,Toronto,43.6753383,-79.43070949999999
100 Maclennan Ave,M4T 2H7,Toronto,43.688475,-79.37953089999999
2019 Gerrard St E,M4E 2B2,Toronto,43.6814411,-79.3089789
296 St Clements Ave,M4R 1H5,Toronto,43.7109624,-79.4091826
731 Rhodes Ave,M4J 4X5,Toronto,43.6826241,-79.3243169
230 Bathurst St,M5T 2S3,Toronto,43.6488874,-79.4049198
165 St Leonard's Ave,M4N 1K6,Toronto,43.7231514,-79.39079459999999
10 Lonsdale Rd,M4V 1W3,Toronto,43.6921707,-79.39686560000001
298 Robert St,M5S 2K8,Toronto,43.6654073,-79.405157
284 Perth Ave,M6P 3Y2,Toronto,43.6622694,-79.4513363
42 Charles St E,M4Y 1T1,Toronto,43.66930079999999,-79.38417079999999
9 Whitney Ave,M4W 2A7,Toronto,43.683374,-79.3719426
588A Yonge St,M4Y 1Z3,Toronto,43.6653028,-79.3850372
89 Vanauley Walk,M5T 2H9,Toronto,43.6496425,-79.39934939999999
171 Eglinton Ave E,M4P,Toronto,43.7077809,-79.39222869999999
154 Fairlawn Ave,M5M 1S8,Toronto,43.730005,-79.4089973
26 Wineva Ave,M4E 2S9,Toronto,43.6682966,-79.2945416
10 Phipps St,M5S 3C4,Toronto,43.6651245,-79.3863527
28 Ascot Ave,M6E 1E7,Toronto,43.6800268,-79.4453034
182 Indian Rd,M6R 2W3,Toronto,43.6468551,-79.4544595
303 Willard Ave,M6S 3R1,Toronto,43.6517567,-79.4821913
26 Carnahan Ter,M4E 0A4,Toronto,43.6870801,-79.2915661
2177 Bloor St W,M6S 1N3,Toronto,43.6513073,-79.4745398
48 Winona Dr,M6G 3S6,Toronto,43.6759733,-79.43098979999999
231 Sorauren Ave,M6R 2G3,Toronto,43.6466928,-79.4434952
8 Sandstone Lane,M4J 4Z9,Toronto,43.6761268,-79.32781899999999
39 Brookmount Rd,M4L 3N3,Toronto,43.6705044,-79.3086494
53 Alexandra Blvd,M4R 1M1,Toronto,43.7165438,-79.40323769999999
220 Rosemount Ave,M6H 2N3,Toronto,43.6756347,-79.446347
32 Davenport Rd,M5R 0B5,Toronto,43.67327179999999,-79.3898897
1197 Avenue Rd,M5N 2G3,Toronto,43.71231290000001,-79.4115017
392 St Clarens Ave,M6H 3W3,Toronto,43.6574332,-79.4413259
51 Dawes Rd,M4C 5B1,Toronto,43.6899631,-79.2966107
143 Margueretta St,M6H 3S4,Toronto,43.65401860000001,-79.4383067
14 Heather St,M4R 1Y3,Toronto,43.7178385,-79.4064061
70 Ashdale Ave,M4L 2Y7,Toronto,43.667609,-79.3201768
192 Silver Birch Ave,M4E 3L5,Toronto,43.6769441,-79.2869874
392 Ossington Ave,M6J 3A5,Toronto,43.6530549,-79.42248099999999
26 Madison Ave,M5R 2S1,Toronto,43.6683985,-79.40355079999999
450 Sackville St,M4X 1T4,Toronto,43.6691094,-79.3667706
461A Danforth Ave,M4K 1P1,Toronto,43.6776019,-79.3501393
287 Euclid Ave,M6J 2K1,Toronto,43.6533518,-79.4102719
259 Keewatin Ave,M4P 2A4,Toronto,43.7137851,-79.3914911
25 Old Park Rd,M6C 3H7,Toronto,43.7019662,-79.43155469999999
309 Windermere Ave,M6S 3K4,Toronto,43.6476021,-79.4791442
242 Crawford St,M6J 2V6,Toronto,43.6488937,-79.41683669999999
890 Queen St W,M6J 1G3,Toronto,43.6451553,-79.4148324
1 Geneva Ave,M5A 2J9,Toronto,43.6649268,-79.36205029999999
132 Essex St,M6G 1T5,Toronto,43.6670223,-79.4260481
934 St Clarens Ave,M6H 3X7,Toronto,43.6720174,-79.4477636
51 Mac Gregor Ave,M6S 2A1,Toronto,43.657781,-79.4808008
27 Lonsdale Rd,M4V 1W4,Toronto,43.6916199,-79.3975695
277 Berkeley St,M5A 2A9,Toronto,43.659012,-79.3671782
15 Geneva Ave,M5A 2J9,Toronto,43.6650705,-79.36155769999999
509 Ossington Ave,M6G 3T3,Toronto,43.6562633,-79.4230693
349 Davisville Ave,M4S 1H1,Toronto,43.70089189999999,-79.383118
45 Strathallan Blvd,M5N 1S8,Toronto,43.7142835,-79.41392359999999
18 Coe Hill Dr,M6S 3C8,Toronto,43.6381653,-79.46887240000001
1262 Lansdowne Ave,M6H 3Z8,Toronto,43.67431879999999,-79.4500726
18 Relmar Rd,M5P 2Y5,Toronto,43.6890721,-79.4145372
2316 Bloor St W,M6S 1P2,Toronto,43.6504937,-79.4798845
107 Ellerbeck St,M4K 2V3,Toronto,43.6807708,-79.35633159999999
740 Brock Ave,M6H 3P2,Toronto,43.6624879,-79.4402831
30 Bellhaven Rd,M4L 3J6,Toronto,43.6757924,-79.313191
55 Symington Ave,M6P 3W2,Toronto,43.6589036,-79.44819989999999
229 Franklin Ave,M6P 3Z4,Toronto,43.666211,-79.4543581
437 Broadview Ave,M4K 2N2,Toronto,43.6673655,-79.353123
9 Edgewood Ave,M4L 3G8,Toronto,43.6701434,-79.31227059999999
803 Indian Rd,M6P 2E4,Toronto,43.6637881,-79.4590309
41 Clinton St,M6J 2N9,Toronto,43.6550113,-79.4136393
122 Pears Ave,M5R 1T2,Toronto,43.6755645,-79.3974655
91 Frizzell Ave,M4J 1E2,Toronto,43.6746696,-79.3411005
3 Ellis Ave,M6S 1A4,Toronto,43.6368596,-79.46536100000002
15 Heddington Ave,M5N 2K6,Toronto,43.70404689999999,-79.4137856
594 Dundas St W,M5T 2L4,Toronto,43.6523824,-79.4010005
575 Merton St,M4S 1B4,Toronto,43.6994639,-79.37939899999999
17 Woodycrest Ave,M4J 3A5,Toronto,43.680555,-79.3417915
466 Lansdowne Ave,M6H 3Y3,Toronto,43.6567861,-79.4424899
35 St Clements Ave,M4R 1G8,Toronto,43.7125624,-79.4008961
254 Woodbine Ave,M4L 3P2,Toronto,43.6699511,-79.3066133
161 Shaw St,M6J 2W6,Toronto,43.6461994,-79.4165304
256 Claremont St,M6J 2N3,Toronto,43.6531215,-79.4126069
144 Walmer Rd,M5R 2X9,Toronto,43.6730857,-79.4079763
156 Hillhurst Blvd,M5N 1N8,Toronto,43.7108797,-79.4187164
7 Brookmount Rd,M4L 3M9,Toronto,43.6688242,-79.3080221
369 Manning Ave,M6G 2V6,Toronto,43.6559251,-79.4126249
612A Wellington St W,M5V 2X5,Toronto,43.6423396,-79.4042231
91 D'Arcy St,M5T 1J9,Toronto,43.65432089999999,-79.39581199999999
107 Cottingham St,M4V 1E3,Toronto,43.6796424,-79.3960269
881 Queen St W,M6J 1G5,Toronto,43.6455178,-79.4114512
204 Fulton Ave,M4K 1Y3,Toronto,43.6837302,-79.3494819
10 Ardmore Rd,M5P 1V3,Toronto,43.6952226,-79.4162619
3219 Dundas St W,M6P 2A2,Toronto,43.6653952,-79.4771768
28 Osler St,M6P 4A2,Toronto,43.6655766,-79.4573029
42 Boultbee Ave,M4J 1A8,Toronto,43.6726771,-79.337731
451 Delaware Ave,M6H 2V1,Toronto,43.668896,-79.4308403
471 Kingswood Rd,M4E 3P4,Toronto,43.6858837,-79.2880102
366 Cleveland St,M4S 2W9,Toronto,43.7093072,-79.3808947
40 Joseph Duggan Rd,M4L 3Y2,Toronto,43.6657438,-79.3072847
129 Coldstream Ave,M5N 1X7,Toronto,43.7171942,-79.4188626
38 Sellers Ave,M6E 3T5,Toronto,43.6818854,-79.4459627
1388 Danforth Ave,M4J 1M9,Toronto,43.6825722,-79.3279821
20 Claremont St,M6J 2M4,Toronto,43.6469039,-79.4101649
113 Craven Rd,M4L 2Z4,Toronto,43.6678044,-79.3191484
898 Ossington Ave,M6G 3V1,Toronto,43.6660552,-79.4275686
12 Fermanagh Ave,M6R 1M2,Toronto,43.6473757,-79.4445781
2A Neville Park Blvd,M4E 3P6,Toronto,43.6714481,-79.2816842
2092 Dundas St W,M6R 1W9,Toronto,43.6524208,-79.4484511
529 Richmond St W,M5V 3Y1,Toronto,43.64698449999999,-79.4006421
150 Galley Ave,M6R 1H1,Toronto,43.6431938,-79.44677600000001
600 Bathurst St,M5S 2P9,Toronto,43.6595558,-79.4092804
195 De Grassi St,M4M 2K8,Toronto,43.6645398,-79.34754579999999
20 Baltic Ave,M4J 1S2,Toronto,43.6828129,-79.3397239
2457 Queen St E,M4E 1H7,Toronto,43.6733356,-79.2836672
1742 St Clair Ave W,M6N 1J3,Toronto,43.6743378,-79.46040909999999
1013 Dufferin St,M6H 4B5,Toronto,43.660205,-79.4352377
91 Prescott Ave,M6N 3G8,Toronto,43.6772496,-79.4577769
16 Seaforth Ave,M6K 1N5,Toronto,43.64366769999999,-79.4342255
48 Ritchie Ave,M6R 2J9,Toronto,43.6539976,-79.4494694
370 Hillsdale Ave E,M4S 1T8,Toronto,43.7058139,-79.3867008
6 Glenmore Rd,M4L 3L9,Toronto,43.6760656,-79.3104543
189 Blythwood Rd,M4N 1A5,Toronto,43.7176422,-79.39471209999999
44 Chester Ave,M4K 2Z9,Toronto,43.6787058,-79.3526747
393 Front St E,M5A 1G4,Toronto,43.6523364,-79.3585385
1067A St Clair Ave W,M6E 1A6,Toronto,43.6786068,-79.43922669999999
737A Broadview Ave,M4K 2P6,Toronto,43.6756669,-79.3580197
3 Tarragona Blvd,M6N 5C2,Toronto,43.67209829999999,-79.4721706
1 Pote Ave,M4N,Toronto,43.7221664,-79.39672259999999
139 King St E,M5C 1G6,Toronto,43.6499873,-79.37316009999999
256 Ranleigh Ave,M4N 1X4,Toronto,43.7293649,-79.39507189999999
27 Crocker Ave,M6J 1K7,Toronto,43.6465229,-79.41062
26 Aldridge Ave,M4C 3W4,Toronto,43.6835847,-79.3169252
608 Yonge St,M4Y 1Z3,Toronto,43.6657009,-79.3850714
197 Fairview Ave,M6P 3A6,Toronto,43.663173,-79.4767274
599A Yonge St,M4Y 1Z4,Toronto,43.6663263,-79.38496649999999
1371 Queen St E,M4L 1C7,Toronto,43.6642642,-79.3250041
24 Alexandra Blvd,M4R 1L7,Toronto,43.717268,-79.4018744
25 George St,M5A 4L8,Toronto,43.6501307,-79.3702887
60 Mill St,M5A 4R1,Toronto,43.6510761,-79.3595387
274 Augusta Ave,M5T 2L9,Toronto,43.6567455,-79.40311679999999
319 Beech Ave,M4E 3J1,Toronto,43.6788119,-79.289872
65R Broadway Ave,M4P 1T9,Toronto,43.7093986,-79.3950569
562 Eglinton Ave E,M4P 1P1,Toronto,43.710549,-79.37999099999999
65 Indian Road Cres,M6P 2G2,Toronto,43.6582714,-79.4586431
641A Mount Pleasant Rd,M4S 2M9,Toronto,43.7049129,-79.3885481
44 Fielding Ave,M4J 1R5,Toronto,43.6821481,-79.3386373
1298 Queen St W,M6K 1L4,Toronto,43.6419941,-79.4307031
575 Bloor St E,M4X 1J8,Toronto,43.671808,-79.3719295
465 Bathurst St,M5T 2S9,Toronto,43.6555969,-79.40715689999999
63 Rusholme Park Cres,M6J 2E1,Toronto,43.6524078,-79.4294433
120 Uxbridge Ave,M6N 2Y4,Toronto,43.6711542,-79.457714
496 Durie St,M6S 3G7,Toronto,43.658191,-79.482501
374 Glebeholme Blvd,M4C 1V1,Toronto,43.68645739999999,-79.3225483
92 Castlefield Ave,M4R 1G4,Toronto,43.7110657,-79.403921
156 Craighurst Ave,M4R 1K2,Toronto,43.7147063,-79.40485939999999
433 Jarvis St,M4Y 2G9,Toronto,43.66387479999999,-79.3766057
66 Montrose Ave,M6J 2T7,Toronto,43.6518458,-79.41680579999999
1072 College St,M6H 1B3,Toronto,43.65292669999999,-79.43142279999999
981 Queen St E,M4M 1K2,Toronto,43.661223,-79.3384516
72 Inglewood Dr,M4T 1H3,Toronto,43.6899231,-79.3877342
25 Ross St,M5T 1Z8,Toronto,43.6578761,-79.3964711
85 Taunton Rd,M4S 2P2,Toronto,43.70825989999999,-79.3885208
520R Dufferin St,M6K 2A6,Toronto,43.6464986,-79.4308697
634 Queen St E,M4M 1G3,Toronto,43.6584346,-79.3526526
50 Alton Ave,M4L 2M2,Toronto,43.6650913,-79.3286622
24 Old Park Rd,M6C 3H6,Toronto,43.7018302,-79.43208229999999
472 Grace St,M6G 3A9,Toronto,43.6630305,-79.4188084
11 Mountview Ave,M6P 2L5,Toronto,43.6550897,-79.4609838
156 Drayton Ave,M4C 3M2,Toronto,43.6830848,-79.3200724
29 Brookdale Ave,M5M 1P2,Toronto,43.7295889,-79.4044196
179 Coxwell Ave,M4L 3B4,Toronto,43.6711146,-79.31826769999999
30 High Park Blvd,M6R 1M7,Toronto,43.6459195,-79.4525838
21 Howland Ave,M5R 3B2,Toronto,43.6664591,-79.4086514
83 Alton Ave,M4L 2M3,Toronto,43.6660125,-79.3286241
64 Hamilton St,M4M 2C8,Toronto,43.6605003,-79.35165930000001
70 Robbins Ave,M4L 1X3,Toronto,43.6709893,-79.3157587
40 London St,M6G,Toronto,43.6663329,-79.41379169999999
74 Glen Davis Cres,M4E 1X5,Toronto,43.6797634,-79.3010592
1320 Gerrard St E,M4L 1Y9,Toronto,43.6715321,-79.3261471
155 Cranbrooke Ave,M5M 1M6,Toronto,43.7278696,-79.4087448
436 Roxton Rd,M6G 3R4,Toronto,43.6593666,-79.4235584
586 Kingston Rd,M4E 1P9,Toronto,43.6786897,-79.3001599
135 Kingston Rd,M4L 1T3,Toronto,43.6705512,-79.3106193
23 Arundel Ave,M4K 3A1,Toronto,43.6787954,-79.3508441
120 First Ave,M4M 1X1,Toronto,43.6659441,-79.3480958
128 Glenlake Ave,M6P 1E5,Toronto,43.6587958,-79.4598513
928 Eastern Ave,M4L 1A4,Toronto,43.66293,-79.3241307
7 McRoberts Ave,M6E 4P3,Toronto,43.6762704,-79.4535006
889 Woodbine Ave,M4C 4B6,Toronto,43.6839859,-79.3118416
277 Evelyn Ave,M6P 2Z8,Toronto,43.6637528,-79.47568369999999
43D Henry Lane Ter,M5A 4B5,Toronto,43.647049,-79.3699862
33 Gilgorm Rd,M5N 2M4,Toronto,43.7043963,-79.4173084
262 Bingham Ave,M4E 3R7,Toronto,43.6856782,-79.2874016
41 Rusholme Dr,M6J 3K1,Toronto,43.6508066,-79.42865719999999
169 Walmer Rd,M5R 2X8,Toronto,43.6739943,-79.407716
485 Runnymede Rd,M6S 2Z4,Toronto,43.6592715,-79.47942979999999
463 Yonge St,M4Y 1X4,Toronto,43.66177649999999,-79.3830128
46 Gristmill Lane,M5A 3C4,Toronto,43.6500618,-79.36004129999999
29 Hallam St,M6G 1W1,Toronto,43.6680047,-79.42689639999999
78 Fairview Ave,M6P 3A4,Toronto,43.6598697,-79.4763813
184 Jones Ave,M4M 3A3,Toronto,43.6677034,-79.3352534
15 Woodrow Ave,M4C 1G5,Toronto,43.6819267,-79.3223921
103 Walker Ave,M4V 1G3,Toronto,43.6818379,-79.3960443
28 Taunton Rd,M4S 2P1,Toronto,43.706927,-79.3884052
46 Dundonald St,M4Y 1K2,Toronto,43.66668019999999,-79.3823661
816 Manning Ave,M6G 2W8,Toronto,43.6687669,-79.4180341
22 Condor Ave,M4J 3M6,Toronto,43.67462190000001,-79.3349599
28 Glengowan Rd,M4N 1E8,Toronto,43.7205202,-79.3958191
177A Bain Ave,M4K 1E9,Toronto,43.6719298,-79.3466172
852 Broadview Ave,M4K 2R1,Toronto,43.6791107,-79.3584008
49 Lyall Ave,M4E 1W1,Toronto,43.6810281,-79.29493579999999
473 Rhodes Ave,M4L 3A6,Toronto,43.6772178,-79.3220523
1692 Queen St W,M6R 1B3,Toronto,43.6391222,-79.4446753
994 Dovercourt Rd,M6H 2X5,Toronto,43.6669847,-79.4317434
698 Richmond St W,M6J 1C5,Toronto,43.64586389999999,-79.4072904
480 Richmond St W,M5V 1Y2,Toronto,43.6477736,-79.3981883
43 Manning Ave,M6J 2K3,Toronto,43.6475605,-79.40887049999999
490 Front St E,M5A 1H7,Toronto,43.65371469999999,-79.3544775
61 Browning Ave,M4K 1W1,Toronto,43.6813774,-79.3545056
30 Fern Ave,M6R 1K1,Toronto,43.6460628,-79.44152969999999
323 Jones Ave,M4M 3A7,Toronto,43.67147860000001,-79.3363433
460 Queens Quay W,M5V 2Y5,Toronto,43.6378218,-79.3929967
1177 King St W,M6K 1E9,Toronto,43.639323,-79.42452770000001
51 Shallmar Blvd,M6C 2K2,Toronto,43.7036637,-79.4291542
270 Roselawn Ave,M4R 1E9,Toronto,43.7093396,-79.4074844
254 Greenwood Ave,M4L 2R3,Toronto,43.67252060000001,-79.3289035
1325 St Clair Ave W,M6E 1C2,Toronto,43.6764755,-79.449034
218 Evelyn Ave,M6P 2Z9,Toronto,43.6615646,-79.4757277
3169 Yonge St,M4N 2K9,Toronto,43.7270177,-79.40237669999999
11 Whitney Ave,M4W 2A7,Toronto,43.6834386,-79.3718155
10 Glengrove Ave W,M4R 1N4,Toronto,43.7195488,-79.40220269999999
76 Brookside Dr,M4E 2M1,Toronto,43.6780806,-79.3053036
285 Willard Ave,M6S 3R1,Toronto,43.6511337,-79.48192949999999
94A Castlefield Ave,M4R 1G4,Toronto,43.7111659,-79.40410020000002
1 Atkins Ave,M6K 1V9,Toronto,43.6505891,-79.43462009999999
25 Dunbar Rd,M4W 2X5,Toronto,43.67684149999999,-79.37685160000001
16 Belmont St,M5R 1P8,Toronto,43.6755364,-79.3898347
68 Spadina Rd,M5R 2T6,Toronto,43.6705479,-79.405767
369 Crawford St,M6J 2V7,Toronto,43.6533142,-79.4180513
23 Melville Ave,M6G 1Y1,Toronto,43.6703189,-79.4224428
27 Glebeholme Blvd,M4J 1S3,Toronto,43.6829842,-79.3371425
26 Glen Oak Dr,M4E 1Y5,Toronto,43.68146549999999,-79.3036226
181 Bellwoods Ave,M6J 2P8,Toronto,43.6511947,-79.4127144
57 Castlefield Ave,M4R 1G5,Toronto,43.7110303,-79.4025606
159 Beech Ave,M4E 3H8,Toronto,43.674974,-79.2882869
142A Woburn Ave,M5M 1K7,Toronto,43.72766559999999,-79.4074136
20 Philpott Gdns,M4E 0A9,Toronto,43.6873858,-79.2909696
113 South Kingsway,M6S 3T5,Toronto,43.6416478,-79.47912219999999
14 Edna Ave,M6P 1B5,Toronto,43.6573058,-79.4535527
81 Cranbrooke Ave,M5M 1M3,Toronto,43.7283734,-79.4061885
415 Westmoreland Ave N,M6H 3A6,Toronto,43.6729186,-79.4352414
519 King St W,M5V 3M4,Toronto,43.6446726,-79.398051
127 Hazelton Ave,M5R 2E4,Toronto,43.6746343,-79.3943539
14 Munro Park Ave,M4E 3M3,Toronto,43.6716925,-79.2831435
354 Harbord St,M6G 1H7,Toronto,43.6594047,-79.4210852
531 Windermere Ave,M6S 3L5,Toronto,43.65299539999999,-79.48122029999999
55 Hiawatha Rd,M4L 2X7,Toronto,43.67015730000001,-79.32185009999999
620B Fleet St,M5V 1B9,Toronto,43.6362251,-79.4028349
33 Tyrrel Ave,M6G 2G1,Toronto,43.6783703,-79.4230208
269 Melita Ave,M6G 3W7,Toronto,43.6740676,-79.4234287
8 Walmsley Blvd,M4V 1X6,Toronto,43.6929939,-79.3976842
81 Margueretta St,M6H 3S4,Toronto,43.6527059,-79.4377692
429 Ossington Ave,M6J 3A6,Toronto,43.6539662,-79.42228949999999
27 Galt Ave,M4M 2Z2,Toronto,43.6673485,-79.3357308
71 Waverley Rd,M4L 3T2,Toronto,43.6683761,-79.2999383
441 Kingston Rd,M4L 1V2,Toronto,43.6768511,-79.3039624
100 Claremont St,M6J 2M5,Toronto,43.6490346,-79.41101479999999
34 Sousa Mendes St,M6P 3Z5,Toronto,43.6615055,-79.45375039999999
201 Millwood Rd,M4S 1J6,Toronto,43.7004814,-79.3908471
39 Lount St,M4J 5A1,Toronto,43.6765601,-79.3285573
97 Longboat Ave,M5A 4C6,Toronto,43.6483869,-79.3627513
603 Sherbourne St,M4X 1L7,Toronto,43.6713937,-79.3761875
237 Sherbourne St,M5A 2R9,Toronto,43.6587453,-79.370978
2383 Bloor St W,M6S 1P6,Toronto,43.6495464,-79.4822051
259 Eglinton Ave W,M4R 1B1,Toronto,43.704731,-79.4070812
425 Roselawn Ave,M5N 1J9,Toronto,43.70813829999999,-79.4118775
88 Tecumseth St,M6J 2G9,Toronto,43.6438182,-79.40555309999999
65 Regal Rd,M6H 2J6,Toronto,43.6744417,-79.4374924
29 Hiawatha Rd,M4L 2X7,Toronto,43.6694046,-79.3216291
308 Gainsborough Rd,M4L 3C6,Toronto,43.6790905,-79.3178825
149 Dupont St,M5R 1V5,Toronto,43.6756506,-79.4026397
187 Douglas Dr,M4W 2B6,Toronto,43.6847574,-79.37385619999999
50 Glenarden Rd,M6C 3K4,Toronto,43.7024424,-79.43428039999999
9 Baden St,M6J 1Z3,Toronto,43.64998920000001,-79.4217597
130 Brooklyn Ave,M4M 2X5,Toronto,43.6653437,-79.3374541
53 Day Ave,M6E 3W1,Toronto,43.68235019999999,-79.44677589999999
254 Glenview Ave,M4R 1R3,Toronto,43.7182701,-79.41379169999999
17C Alcorn Ave,M4V 1E5,Toronto,43.6817695,-79.3926953
54 Rhodes Ave,M4L 2Z9,Toronto,43.6676216,-79.31848219999999
104 Scollard St,M5R 1G2,Toronto,43.67189279999999,-79.3922516
943 Broadview Ave,M4K 2R3,Toronto,43.6823621,-79.3571016
39 Homewood Ave,M4Y 2K1,Toronto,43.6644296,-79.3748051
47 Lynd Ave,M6R 1T8,Toronto,43.6508068,-79.4488748
501 Eglinton Ave W,M5N 1B1,Toronto,43.7033105,-79.4132709
117 Robinson St,M6J 1M1,Toronto,43.6473326,-79.4108015
22 Fernbank Ave,M6H 1W2,Toronto,43.6659165,-79.43410899999999
146 River St,M5A 3P8,Toronto,43.6617503,-79.3583874
216 Hastings Ave,M4L 2L7,Toronto,43.669474,-79.3319946
372 Markham St,M6G 2K9,Toronto,43.6582463,-79.41007940000001
12 Minto St,M4L 1B6,Toronto,43.6637788,-79.32466219999999
1176A Queen St E,M4M 1L4,Toronto,43.6629814,-79.33209509999999
1640 Bayview Ave,M4G 3B7,Toronto,43.7067881,-79.3757643
17 Balmoral Ave,M4V 1J5,Toronto,43.6855751,-79.39421689999999
455 Spadina Ave,M5S 2G8,Toronto,43.6582095,-79.3996927
